Session,Cluster,Note 1 midi,Note 1 name,Note 1 encoding,Note 2 midi,Note 2 encoding,Note 2 encoding
10,123,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
10,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
10,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
10,122,73,C# Without octave key,0000000000000_0000000000,84,C With octave key,1000100000000_0000000000
10,117,73,C# Without octave key,0000000000000_0000000000,77,F With octave key,1010110000000_1000000000
10,116,78,F# With octave key (main),1010110000000_0100000000,83,B With octave key,1010000000000_0000000000
10,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
10,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
10,116,85,C# With octave key,1000000000000_0000000000,90,High F# (front),1100100000000_0010000000
10,123,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000
10,121,78,F# With octave key (Chromatic),1010110000000_1001000000,89,High F (front),1100100000000_0000000000
10,122,70,Bb Without octave key (side key),0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,126,82,Bb With octave key (side key),1010100000000_0000000001,82,Bb With octave key (Bis key),1011100000000_0000000000
10,117,73,C# Without octave key,0000000000000_0000000000,76,E With octave key,1010110000000_1100000000
10,123,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,126,82,Bb With octave key (side key),1010100000000_0000000001,83,B With octave key,1010000000000_0000000000
10,124,67,G Without octave key,0010110000000_0000000000,76,E With octave key,1010110000000_1100000000
10,122,69,A Without octave key,0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,125,66,F# Without octave key (main),0010110000000_0100000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,127,71,B Without octave key,0010000000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
10,126,81,A With octave key,1010100000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001
10,122,71,B Without octave key,0010000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,124,66,F# Without octave key (main),0010110000000_0100000000,75,Eb With octave key,1010110000000_1100110000
10,125,66,F# Without octave key (Chromatic),0010110000000_1001000000,78,F# With octave key (main),1010110000000_0100000000
10,118,76,E With octave key,1010110000000_1100000000,89,High F (front),1100100000000_0000000000
10,127,70,Bb Without octave key (side key),0010100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,116,84,C With octave key,1000100000000_0000000000,89,High F (front),1100100000000_0000000000
10,123,66,F# Without octave key (main),0010110000000_0100000000,77,F With octave key,1010110000000_1000000000
10,123,66,F# Without octave key (Chromatic),0010110000000_1001000000,77,F With octave key,1010110000000_1000000000
10,124,66,F# Without octave key (main),0010110000000_0100000000,74,D With octave key,1010110000000_1100100000
10,124,65,F Without octave key,0010110000000_1000000000,74,D With octave key,1010110000000_1100100000
10,123,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000
10,124,65,F Without octave key,0010110000000_1000000000,75,Eb With octave key,1010110000000_1100110000
10,116,78,F# With octave key (main),1010110000000_0100000000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,122,70,Bb Without octave key (Bis key),0011100000000_0000000000,81,A With octave key,1010100000000_0000000000
10,123,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000
10,116,77,F With octave key,1010110000000_1000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
10,117,72,C Without octave key,0000100000000_0000000000,76,E With octave key,1010110000000_1100000000
10,127,70,Bb Without octave key (Bis key),0011100000000_0000000000,77,F With octave key,1010110000000_1000000000
10,124,66,F# Without octave key (Chromatic),0010110000000_1001000000,76,E With octave key,1010110000000_1100000000
10,127,70,Bb Without octave key (side key),0010100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
10,120,60,Low C,0010110000000_1100101000,62,D Without octave key,0010110000000_1100100000
10,116,77,F With octave key,1010110000000_1000000000,81,A With octave key,1010100000000_0000000000
10,127,70,Bb Without octave key (side key),0010100000000_0000000000,77,F With octave key,1010110000000_1000000000
10,123,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000
10,127,69,A Without octave key,0010100000000_0000000000,76,E With octave key,1010110000000_1100000000
10,127,70,Bb Without octave key (Bis key),0011100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,116,78,F# With octave key (Chromatic),1010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000
10,123,66,F# Without octave key (main),0010110000000_0100000000,76,E With octave key,1010110000000_1100000000
10,127,71,B Without octave key,0010000000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
10,127,68,G# Without octave key (default),0010111000000_0000000000,76,E With octave key,1010110000000_1100000000
10,127,69,A Without octave key,0010100000000_0000000000,77,F With octave key,1010110000000_1000000000
10,121,78,F# With octave key (main),1010110000000_0100000000,89,High F (front),1100100000000_0000000000
10,122,70,Bb Without octave key (Bis key),0011100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
10,122,72,C Without octave key,0000100000000_0000000000,83,B With octave key,1010000000000_0000000000
10,123,64,E Without octave key,0010110000000_1100000000,75,Eb With octave key,1010110000000_1100110000
10,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
10,121,77,F With octave key,1010110000000_1000000000,89,High F (front),1100100000000_0000000000
10,127,70,Bb Without octave key (Bis key),0011100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
10,122,68,G# Without octave key (default),0010111000000_0000000000,79,G With octave key,1010110000000_0000000000
10,119,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (front),1100100000000_0010000000
10,118,77,F With octave key,1010110000000_1000000000,90,High F# (front),1100100000000_0010000000
10,126,87,High Eb,1000000000011_0000000000,88,High E,1000000000011_0000000100
10,121,79,G With octave key,1010110000000_0000000000,90,High F# (front),1100100000000_0010000000
11,136,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000
11,137,66,F# Without octave key (Chromatic),0010110000000_1001000000,74,D With octave key,1010110000000_1100100000
11,131,59,Low B,0010110010000_1100101000,62,D Without octave key,0010110000000_1100100000
11,133,69,A Without octave key,0010100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
11,131,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000
11,128,70,Bb Without octave key (side key),0010100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
11,131,61,Low C#,0010110100000_1100101000,65,F Without octave key,0010110000000_1000000000
11,133,68,G# Without octave key (default),0010111000000_0000000000,77,F With octave key,1010110000000_1000000000
11,134,66,F# Without octave key (Chromatic),0010110000000_1001000000,73,C# Without octave key,0000000000000_0000000000
11,128,70,Bb Without octave key (Bis key),0011100000000_0000000000,73,C# Without octave key,0000000000000_0000000000
11,134,64,E Without octave key,0010110000000_1100000000,71,B Without octave key,0010000000000_0000000000
11,129,74,D With octave key,1010110000000_1100100000,78,F# With octave key (Chromatic),1010110000000_1001000000
11,128,67,G Without octave key,0010110000000_0000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
11,137,66,F# Without octave key (Chromatic),0010110000000_1001000000,75,Eb With octave key,1010110000000_1100110000
11,136,70,Bb Without octave key (Bis key),0011100000000_0000000000,79,G With octave key,1010110000000_0000000000
11,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
11,130,80,G# With octave key (default),1010111000000_0000000000,85,C# With octave key,1000000000000_0000000000
11,134,64,E Without octave key,0010110000000_1100000000,73,C# Without octave key,0000000000000_0000000000
11,129,62,D Without octave key,0010110000000_1100100000,66,F# Without octave key (Chromatic),0010110000000_1001000000
11,135,80,G# With octave key (default),1010111000000_0000000000,89,High F (front),1100100000000_0000000000
11,138,74,D With octave key,1010110000000_1100100000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,136,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000
11,138,76,E With octave key,1010110000000_1100000000,84,C With octave key,1000100000000_0000000000
11,132,76,E With octave key,1010110000000_1100000000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,129,63,Eb Without octave key,0010110000000_1100110000,66,F# Without octave key (Chromatic),0010110000000_1001000000
11,131,60,Low C,0010110000000_1100101000,64,E Without octave key,0010110000000_1100000000
11,136,72,C Without octave key,0000100000000_0000000000,79,G With octave key,1010110000000_0000000000
11,133,69,A Without octave key,0010100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
11,132,78,F# With octave key (Chromatic),1010110000000_1001000000,84,C With octave key,1000100000000_0000000000
11,136,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,138,76,E With octave key,1010110000000_1100000000,85,C# With octave key,1000000000000_0000000000
11,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
11,138,77,F With octave key,1010110000000_1000000000,85,C# With octave key,1000000000000_0000000000
11,134,64,E Without octave key,0010110000000_1100000000,72,C Without octave key,0000100000000_0000000000
11,134,65,F Without octave key,0010110000000_1000000000,72,C Without octave key,0000100000000_0000000000
11,134,66,F# Without octave key (main),0010110000000_0100000000,73,C# Without octave key,0000000000000_0000000000
11,133,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
11,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
11,128,67,G Without octave key,0010110000000_0000000000,70,Bb Without octave key (side key),0010100000000_0000000000
11,130,79,G With octave key,1010110000000_0000000000,85,C# With octave key,1000000000000_0000000000
11,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
11,138,76,E With octave key,1010110000000_1100000000,83,B With octave key,1010000000000_0000000000
11,130,80,G# With octave key (default),1010111000000_0000000000,84,C With octave key,1000100000000_0000000000
11,129,75,Eb With octave key,1010110000000_1100110000,78,F# With octave key (Chromatic),1010110000000_1001000000
11,136,71,B Without octave key,0010000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
11,132,84,C With octave key,1000100000000_0000000000,90,High F# (front),1100100000000_0010000000
11,132,76,E With octave key,1010110000000_1100000000,81,A With octave key,1010100000000_0000000000
11,132,77,F With octave key,1010110000000_1000000000,83,B With octave key,1010000000000_0000000000
11,132,78,F# With octave key (Chromatic),1010110000000_1001000000,83,B With octave key,1010000000000_0000000000
11,136,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000
11,132,78,F# With octave key (main),1010110000000_0100000000,84,C With octave key,1000100000000_0000000000
11,134,65,F Without octave key,0010110000000_1000000000,73,C# Without octave key,0000000000000_0000000000
11,138,78,F# With octave key (main),1010110000000_0100000000,85,C# With octave key,1000000000000_0000000000
11,133,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
11,136,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000
11,131,61,Low C#,0010110100000_1100101000,64,E Without octave key,0010110000000_1100000000
11,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
11,128,69,A Without octave key,0010100000000_0000000000,72,C Without octave key,0000100000000_0000000000
11,135,80,G# With octave key (default),1010111000000_0000000000,90,High F# (front),1100100000000_0010000000
11,138,78,F# With octave key (Chromatic),1010110000000_1001000000,85,C# With octave key,1000000000000_0000000000
11,138,77,F With octave key,1010110000000_1000000000,84,C With octave key,1000100000000_0000000000
11,135,79,G With octave key,1010110000000_0000000000,89,High F (front),1100100000000_0000000000
11,131,59,Low B,0010110010000_1100101000,64,E Without octave key,0010110000000_1100000000
12,145,73,C# Without octave key,0000000000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
12,142,81,A With octave key,1010100000000_0000000000,90,High F# (front),1100100000000_0010000000
12,146,75,Eb With octave key,1010110000000_1100110000,81,A With octave key,1010100000000_0000000000
12,140,67,G Without octave key,0010110000000_0000000000,73,C# Without octave key,0000000000000_0000000000
12,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000
12,140,65,F Without octave key,0010110000000_1000000000,71,B Without octave key,0010000000000_0000000000
12,141,74,D With octave key,1010110000000_1100100000,85,C# With octave key,1000000000000_0000000000
12,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000
12,142,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (front),1100100000000_0010000000
12,147,62,D Without octave key,0010110000000_1100100000,69,A Without octave key,0010100000000_0000000000
12,140,66,F# Without octave key (main),0010110000000_0100000000,71,B Without octave key,0010000000000_0000000000
12,141,74,D With octave key,1010110000000_1100100000,84,C With octave key,1000100000000_0000000000
12,143,67,G Without octave key,0010110000000_0000000000,75,Eb With octave key,1010110000000_1100110000
12,146,75,Eb With octave key,1010110000000_1100110000,82,Bb With octave key (Bis key),1011100000000_0000000000
12,140,66,F# Without octave key (Chromatic),0010110000000_1001000000,71,B Without octave key,0010000000000_0000000000
12,142,81,A With octave key,1010100000000_0000000000,89,High F (front),1100100000000_0000000000
12,146,74,D With octave key,1010110000000_1100100000,81,A With octave key,1010100000000_0000000000
12,143,67,G Without octave key,0010110000000_0000000000,74,D With octave key,1010110000000_1100100000
12,144,63,Eb Without octave key,0010110000000_1100110000,72,C Without octave key,0000100000000_0000000000
12,144,63,Eb Without octave key,0010110000000_1100110000,71,B Without octave key,0010000000000_0000000000
12,143,69,A Without octave key,0010100000000_0000000000,75,Eb With octave key,1010110000000_1100110000
12,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100
12,143,68,G# Without octave key (default),0010111000000_0000000000,74,D With octave key,1010110000000_1100100000
12,140,65,F Without octave key,0010110000000_1000000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
12,144,62,D Without octave key,0010110000000_1100100000,71,B Without octave key,0010000000000_0000000000
12,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000
12,141,75,Eb With octave key,1010110000000_1100110000,85,C# With octave key,1000000000000_0000000000
12,145,73,C# Without octave key,0000000000000_0000000000,79,G With octave key,1010110000000_0000000000
12,139,83,B With octave key,1010000000000_0000000000,90,High F# (front),1100100000000_0010000000
12,147,62,D Without octave key,0010110000000_1100100000,67,G Without octave key,0010110000000_0000000000
12,147,62,D Without octave key,0010110000000_1100100000,68,G# Without octave key (default),0010111000000_0000000000
12,145,71,B Without octave key,0010000000000_0000000000,77,F With octave key,1010110000000_1000000000
12,145,71,B Without octave key,0010000000000_0000000000,76,E With octave key,1010110000000_1100000000
12,147,63,Eb Without octave key,0010110000000_1100110000,69,A Without octave key,0010100000000_0000000000
12,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000
12,144,63,Eb Without octave key,0010110000000_1100110000,70,Bb Without octave key (Bis key),0011100000000_0000000000
12,144,75,Eb With octave key,1010110000000_1100110000,83,B With octave key,1010000000000_0000000000
12,145,70,Bb Without octave key (side key),0010100000000_0000000000,76,E With octave key,1010110000000_1100000000
12,143,68,G# Without octave key (default),0010111000000_0000000000,75,Eb With octave key,1010110000000_1100110000
12,145,72,C Without octave key,0000100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
12,145,72,C Without octave key,0000100000000_0000000000,77,F With octave key,1010110000000_1000000000
12,147,63,Eb Without octave key,0010110000000_1100110000,68,G# Without octave key (default),0010111000000_0000000000
12,140,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (Bis key),0011100000000_0000000000
12,142,82,Bb With octave key (Bis key),1011100000000_0000000000,89,High F (front),1100100000000_0000000000
12,146,74,D With octave key,1010110000000_1100100000,79,G With octave key,1010110000000_0000000000
12,145,73,C# Without octave key,0000000000000_0000000000,78,F# With octave key (main),1010110000000_0100000000
12,145,72,C Without octave key,0000100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000
12,140,66,F# Without octave key (main),0010110000000_0100000000,72,C Without octave key,0000100000000_0000000000
12,147,63,Eb Without octave key,0010110000000_1100110000,70,Bb Without octave key (side key),0010100000000_0000000000
12,139,83,B With octave key,1010000000000_0000000000,89,High F (front),1100100000000_0000000000
12,146,74,D With octave key,1010110000000_1100100000,80,G# With octave key (default),1010111000000_0000000000
12,140,66,F# Without octave key (Chromatic),0010110000000_1001000000,72,C Without octave key,0000100000000_0000000000
12,145,70,Bb Without octave key (Bis key),0011100000000_0000000000,76,E With octave key,1010110000000_1100000000
12,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000
12,141,75,Eb With octave key,1010110000000_1100110000,84,C With octave key,1000100000000_0000000000
12,140,64,E Without octave key,0010110000000_1100000000,70,Bb Without octave key (side key),0010100000000_0000000000
12,146,75,Eb With octave key,1010110000000_1100110000,80,G# With octave key (default),1010111000000_0000000000
12,144,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (side key),0010100000000_0000000000
12,141,74,D With octave key,1010110000000_1100100000,83,B With octave key,1010000000000_0000000000
12,144,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (Bis key),0011100000000_0000000000
