Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed,Strength 0.2
Trill673.wav,126,59,Low B,0010110010000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.659963095253005
Trill674.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,82,Bb With octave key (Bis key),1011100000000_0000000000,0.0
Trill675.wav,125,66,F# Without octave key (main),0010110000000_0100000000,77,F With octave key,1010110000000_1000000000,1.549930188277272
Trill676.wav,122,61,Low C#,0010110100000_1100101000,70,Bb Without octave key (Bis key),0011100000000_0000000000,2.74501337724882
Trill677.wav,126,59,Low B,0010110010000_1100101000,61,Low C#,0010110100000_1100101000,1.442481299349997
Trill678.wav,123,60,Low C,0010110000000_1100101000,66,F# Without octave key (Chromatic),0010110000000_1001000000,0.862950689355203
Trill679.wav,124,71,B Without octave key,0010000000000_0000000000,79,G With octave key,1010110000000_0000000000,2.2934445333384637
Trill680.wav,127,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.8268621091785846
Trill681.wav,127,66,F# Without octave key (main),0010110000000_0100000000,75,Eb With octave key,1010110000000_1100110000,1.7325403595265108
Trill682.wav,124,70,Bb Without octave key (Bis key),0011100000000_0000000000,79,G With octave key,1010110000000_0000000000,2.115640413576804
Trill683.wav,117,63,Eb Without octave key,0010110000000_1100110000,67,G Without octave key,0010110000000_0000000000,4.437892002399937
Trill684.wav,120,85,C# With octave key,1000000000000_0000000000,86,High D,1000000000001_0000000000,8.397903794229258
Trill685.wav,119,87,High Eb,1000000000011_0000000000,89,High F (front),1100100000000_0000000000,1.9636249241803672
Trill686.wav,118,77,F With octave key,1010110000000_1000000000,83,B With octave key,1010000000000_0000000000,4.141632550559467
Trill687.wav,124,73,C# Without octave key,0000000000000_0000000000,81,A With octave key,1010100000000_0000000000,2.3713913811730345
Trill688.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,6.148450018477511
Trill689.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,4.211195323083011
Trill690.wav,117,62,D Without octave key,0010110000000_1100100000,67,G Without octave key,0010110000000_0000000000,5.281700757623322
Trill691.wav,128,80,G# With octave key (default),1010111000000_0000000000,82,Bb With octave key (side key),1010100000000_0000000001,4.011468522615838
Trill692.wav,126,61,Low C#,0010110100000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.6965031633863492
Trill693.wav,118,79,G With octave key,1010110000000_0000000000,85,C# With octave key,1000000000000_0000000000,3.680493304351422
Trill694.wav,127,65,F Without octave key,0010110000000_1000000000,75,Eb With octave key,1010110000000_1100110000,1.7476781970970776
Trill695.wav,125,64,E Without octave key,0010110000000_1100000000,75,Eb With octave key,1010110000000_1100110000,1.5592092890412823
Trill696.wav,126,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000,1.7208548834350814
Trill697.wav,118,76,E With octave key,1010110000000_1100000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.279373109344865
Trill698.wav,125,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000,1.8996000922456189
Trill699.wav,121,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (front),1100100000000_0010000000,0.8174056554340412
Trill700.wav,125,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000,1.6847251159439693
Trill701.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.651858224750419
Trill702.wav,117,75,Eb With octave key,1010110000000_1100110000,79,G With octave key,1010110000000_0000000000,5.821259670113054
Trill703.wav,120,84,C With octave key,1000100000000_0000000000,86,High D,1000000000001_0000000000,3.056612513986436
Trill704.wav,124,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.169048693171378
Trill705.wav,118,78,F# With octave key (main),1010110000000_0100000000,84,C With octave key,1000100000000_0000000000,3.8240087102667606
Trill706.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,3.9981818623311067
Trill707.wav,124,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.354137541248962
Trill708.wav,126,60,Low C,0010110000000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.9108193835544196
Trill709.wav,119,86,High D,1000000000001_0000000000,89,High F (front),1100100000000_0000000000,2.3560895524922394
Trill710.wav,125,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.6113090626537403
Trill711.wav,123,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.4159790182667142
Trill581.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.92710657059868
Trill582.wav,115,74,D With octave key,1010110000000_1100100000,83,B With octave key,1010000000000_0000000000,2.6342231067844533
Trill583.wav,114,77,F With octave key,1010110000000_1000000000,89,High F (front),1100100000000_0000000000,1.6937307998715496
Trill584.wav,115,77,F With octave key,1010110000000_1000000000,85,C# With octave key,1000000000000_0000000000,3.2386293521295966
