Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill585.wav,108,85,C# With octave key,1000000000000_0000000000,89,High F (front),1100100000000_0000000000,4.649126796066877
Trill586.wav,113,87,High Eb,1000000000011_0000000000,88,High E,1000000000011_0000000100,6.793322902771996
Trill587.wav,109,69,A Without octave key,0010100000000_0000000000,74,D With octave key,1010110000000_1100100000,2.179693187979476
Trill588.wav,115,76,E With octave key,1010110000000_1100000000,84,C With octave key,1000100000000_0000000000,3.322646532908982
Trill589.wav,114,77,F With octave key,1010110000000_1000000000,90,High F# (front),1100100000000_0010000000,0.8784501043375542
Trill590.wav,109,70,Bb Without octave key (Bis key),0011100000000_0000000000,75,Eb With octave key,1010110000000_1100110000,2.3555525005294364
Trill591.wav,108,80,G# With octave key (default),1010111000000_0000000000,84,C With octave key,1000100000000_0000000000,3.737839142971876
Trill592.wav,110,78,F# With octave key (Chromatic),1010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.316039568981126
Trill593.wav,110,84,C With octave key,1000100000000_0000000000,89,High F (front),1100100000000_0000000000,3.8125463947874363
Trill594.wav,113,87,High Eb,1000000000011_0000000000,89,High F (side),1000000000111_0000000100,4.698325880735069
Trill595.wav,116,64,E Without octave key,0010110000000_1100000000,76,E With octave key,1010110000000_1100000000,1.7118569306695341
Trill596.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.821620073054968
Trill597.wav,110,78,F# With octave key (main),1010110000000_0100000000,83,B With octave key,1010000000000_0000000000,4.095960584827719
Trill598.wav,112,66,F# Without octave key (Chromatic),0010110000000_1001000000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.4866585494534108
Trill599.wav,113,86,High D,1000000000001_0000000000,89,High F (side),1000000000111_0000000100,4.418672018345875
Trill600.wav,110,76,E With octave key,1010110000000_1100000000,81,A With octave key,1010100000000_0000000000,4.122811006593193
